"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","","","","","","","","","445893488.8","430637717.16","15255771.64","3.5425","1","0","0","0","0","542891","497803","45088","9.0573","821.33","865.08","-43.75","-5.0573","0","0","0","0","0","0","0"
"National","MR. MAHBUB","","","","","","","","113757455.16","116345785.66","-2588330.5","-2.2246","2","0","0","0","0","140202","147964","-7762","-5.2458","1622.76","1572.62","50.14","3.1883","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C001-CTG Gol Pahar","","","","","","","5011097.8","6503792.78","-1492694.98","-22.9511","1","0","0","0","0","5473","6958","-1485","-21.3423","915.6","934.72","-19.12","-2.0455","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C009-Hali Shohor","","","","","","","4915721.95","4790680.85","125041.1","2.61","1","0","0","0","0","4862","5517","-655","-11.8723","1011.05","868.35","142.7","16.4334","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","","","","","","","0","9112489.92","-9112489.92","-100","2","0","0","0","0","0","12844","-12844","-100","0","1418.94","-1418.94","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","4421-Home Delivery","","","","","","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","4421-Home Delivery","","","","4400021","4400021-Home Delivery","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","","","0","3703490.18","-3703490.18","-100","8","0","0","0","0","0","8462","-8462","-100","0","875.32","-875.32","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2303864","Seylon Tea Priojon Surprise Pack 400g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2303868","Taaza Tea 400g(By1 Gt1 Horl.75g Free)BD","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2603980","Trix Liquid Lemon 250ml(B2 Seve tk.20/-)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2603981","Harpic&Lizol 500ml(Buy2 Save tk.30/)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2704082","Herman Apple Cider Vinegar 473ml(Mother)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2816320","Ruchi Jhal Chanachur 500g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","2816327","AG Food Keema Paratha 250g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3017016","Santor Soap 100g BD(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3017024","Meril Milk Soap 100g(Buy3 Get1 Free)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3017035","Clear P.AD.L.Sham.350ml Travel Bag Free","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3814610","S201047 R_FRYPAN (PREMIUM) NO LID 28 CM","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3814686","S201047 R_CAKE DISIGNER -CMB","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3814692","S201047 R_PIZZA LADER XL CN","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","","","","3814718","S201047 R_ACCESSORIES HOLDER -SS","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","","","","","0","107529.1","-107529.1","-100","6","0","0","0","0","0","280","-280","-100","0","768.06","-768.06","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","","","2102234","Pepsodent Orange Toothpaste 45g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","","","2102235","Pepsodent Strawberry Toothpaste 45g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","","","","0","26656.7","-26656.7","-100","2","0","0","0","0","0","92","-92","-100","0","579.5","-579.5","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","","","0","1468.1","-1468.1","-100","2","0","0","0","0","0","4","-4","-100","0","734.06","-734.06","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100871","Farlin Feeding B.W BF-200-5 500ml","0","462.86","-462.86","-100","1","0","0","0","0","0","1","-1","-100","0","462.86","-462.86","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101052","Linco Rotating Nylon Brush (L-22501)","0","271.19","-271.19","-100","1","0","0","0","0","0","1","-1","-100","0","271.19","-271.19","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","","","0","2748.56","-2748.56","-100","2","0","0","0","0","0","8","-8","-100","0","687.14","-687.14","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","2100403","Farlin Baby Pants  BF - 532","0","231.43","-231.43","-100","1","0","0","0","0","0","1","-1","-100","0","231.43","-231.43","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","2100886","Farlin Baby Sheet BF-431","0","1142.85","-1142.85","-100","1","0","0","0","0","0","3","-3","-100","0","380.95","-380.95","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","","","0","19809.76","-19809.76","-100","2","0","0","0","0","0","62","-62","-100","0","639.02","-639.02","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100221","Fancy Hood Bottle 60 ml RNA-2N2 PP","0","231.43","-231.43","-100","1","0","0","0","0","0","1","-1","-100","0","231.43","-231.43","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100224","Bottle With Handle 120 ml RXA-4D2H1 PP","0","489.52","-489.52","-100","1","0","0","0","0","0","2","-2","-100","0","244.76","-244.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100268","Angel Silicon Nipple In Jar Size-L","0","47.62","-47.62","-100","1","0","0","0","0","0","1","-1","-100","0","47.62","-47.62","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100269","Angel Silicon Nipple In Jar Size-XL","0","95.24","-95.24","-100","1","0","0","0","0","0","1","-1","-100","0","95.24","-95.24","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100292","Angel Drinking Cup Dca-01w(15001)","0","489.52","-489.52","-100","1","0","0","0","0","0","2","-2","-100","0","244.76","-244.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100293","Angel Drinking Cup Dca-01c (15","0","777.15","-777.15","-100","1","0","0","0","0","0","3","-3","-100","0","259.05","-259.05","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100295","Angel Drinking Cup Clear DCA-06","0","259.05","-259.05","-100","1","0","0","0","0","0","1","-1","-100","0","259.05","-259.05","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100296","Angel 2Step Trainning Cup 3+Months","0","340.95","-340.95","-100","1","0","0","0","0","0","1","-1","-100","0","340.95","-340.95","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100321","Angel 5 oz Food Feeder BAA-24(15413)","0","244.76","-244.76","-100","1","0","0","0","0","0","1","-1","-100","0","244.76","-244.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100324","Angel stony   BAA-28(15414)","0","1089.52","-1089.52","-100","1","0","0","0","0","0","4","-4","-100","0","272.38","-272.38","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100339","Farlin Decorative Bottle-4oz NF-868","0","326.67","-326.67","-100","1","0","0","0","0","0","1","-1","-100","0","326.67","-326.67","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100342","Farlin Slim-Waisted Bottle-10oz NF - 797","0","354.29","-354.29","-100","1","0","0","0","0","0","1","-1","-100","0","354.29","-354.29","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100346","Farlin Easy Feeder BF - 193A","0","900","-900","-100","1","0","0","0","0","0","2","-2","-100","0","450","-450","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100347","Farlin Feeding Bottle 7oz  NF --898","0","708.58","-708.58","-100","1","0","0","0","0","0","2","-2","-100","0","354.29","-354.29","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100880","Farlin Silicon Nipple -L G-1(B)","0","451.44","-451.44","-100","1","0","0","0","0","0","4","-4","-100","0","112.86","-112.86","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101008","Linco Baby Training Cup (L-22404)","0","267.14","-267.14","-100","1","0","0","0","0","0","1","-1","-100","0","267.14","-267.14","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101012","Linco Standard Silicone Nipple(All Size)","0","146.57","-146.57","-100","1","0","0","0","0","0","3","-3","-100","0","48.86","-48.86","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101015","Linco Crystal G Feeding Bottle (L-22141)","0","429.05","-429.05","-100","1","0","0","0","0","0","1","-1","-100","0","429.05","-429.05","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101024","Linco Eco-Friendly Feeding Bottle-L22131","0","515.67","-515.67","-100","1","0","0","0","0","0","1","-1","-100","0","515.67","-515.67","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101036","Linco Round-Hole Stand. Nipple (L-22201)","0","275.24","-275.24","-100","1","0","0","0","0","0","2","-2","-100","0","137.62","-137.62","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101095","Linco EF Standard FeedingBottle(L-22135)","0","526.19","-526.19","-100","1","0","0","0","0","0","1","-1","-100","0","526.19","-526.19","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101479","Linco Mini Feeding Bottle 60ml L-22139","0","230.71","-230.71","-100","1","0","0","0","0","0","1","-1","-100","0","230.71","-230.71","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101588","Farlin PP Standard N.Bottle 270ml-42011","0","436.19","-436.19","-100","1","0","0","0","0","0","1","-1","-100","0","436.19","-436.19","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101596","Angel RNA-8N2 Feeding Bottle 240ml","0","272.38","-272.38","-100","1","0","0","0","0","0","1","-1","-100","0","272.38","-272.38","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101841","Farlin Glass Feeding Bottle NB-205G 60cc","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","","","0","2030.28","-2030.28","-100","2","0","0","0","0","0","20","-20","-100","0","203.02","-203.02","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101033","Linco Orthodontic Pacifier (L-22308)","0","157.86","-157.86","-100","1","0","0","0","0","0","1","-1","-100","0","157.86","-157.86","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101038","Linco Anti-Pouty Lip Pacifier (L-22311)","0","157.86","-157.86","-100","1","0","0","0","0","0","1","-1","-100","0","157.86","-157.86","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101060","Linco Safety Nail Clipper (L-22563)","0","145.71","-145.71","-100","1","0","0","0","0","0","1","-1","-100","0","145.71","-145.71","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101423","GIM Baby Cherie Heart Cotton Buds 200Pcs","0","157.05","-157.05","-100","1","0","0","0","0","0","2","-2","-100","0","78.53","-78.53","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101583","Farlin Doctor J.Baby Cotton Buds 190Pcs","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","3008782","Cherien Pure Cotton Buds 100s","0","396.66","-396.66","-100","1","0","0","0","0","0","5","-5","-100","0","79.33","-79.33","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","MOTHERS ACCESSORIES","","","0","600","-600","-100","2","0","0","0","0","0","2","-2","-100","0","600","-600","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","MOTHERS ACCESSORIES","2100320","Angel Breast Pump 16003(BAA-22)","0","300","-300","-100","1","0","0","0","0","0","1","-1","-100","0","300","-300","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","","","","0","23925.74","-23925.74","-100","2","0","0","0","0","0","32","-32","-100","0","1495.36","-1495.36","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","","","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102170","Savlon Twinkle Baby Diaper XL-12P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102171","Savlon Twinkle Baby Diaper XXL-9P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102172","Savlon Twinkle Baby Diaper S-16P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102173","Savlon Twinkle Baby Diaper L-12P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102174","Savlon Twinkle Baby Diaper M-16P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","","","0","2504.76","-2504.76","-100","2","0","0","0","0","0","2","-2","-100","0","2504.76","-2504.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2101719","Huggies Wonder Pants L-32 Size(9-14kg)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2101870","Mamy Poko Pants S-58 Pcs","0","1252.38","-1252.38","-100","1","0","0","0","0","0","1","-1","-100","0","1252.38","-1252.38","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","","","0","21420.98","-21420.98","-100","2","0","0","0","0","0","30","-30","-100","0","1428.06","-1428.06","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2100686","Pampers DPR L(9-14)kg-60pcs","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101220","Pampers Active Baby Diap S(3-8kg)46Pcs","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101849","Savlon Twinkle Baby Diaper S(3-7kg)30pcs","0","666.67","-666.67","-100","1","0","0","0","0","0","1","-1","-100","0","666.67","-666.67","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101850","Savlon Twinkle Baby Diaper M(5-9kg)28pcs","0","2000.01","-2000.01","-100","1","0","0","0","0","0","3","-3","-100","0","666.67","-666.67","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101939","Savlon Twinkle Baby Diaper L(7-18kg)26pc","0","714.29","-714.29","-100","1","0","0","0","0","0","1","-1","-100","0","714.29","-714.29","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101940","Savlon Twinkle Baby Diaper XL(11-25k)24p","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101950","Savlon Twinkle B.Diaper L(7-18kg)36Pcs","0","904.76","-904.76","-100","1","0","0","0","0","0","1","-1","-100","0","904.76","-904.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101951","Savlon Twinkle B.Diaper M(6-11kg)40Pcs","0","3619.04","-3619.04","-100","1","0","0","0","0","0","4","-4","-100","0","904.76","-904.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101952","Savlon Twinkle B.Diaper XL(11-25kg)32Pcs","0","904.76","-904.76","-100","1","0","0","0","0","0","1","-1","-100","0","904.76","-904.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2102118","Pampers Pants Diaper L-24(9-14kg)","0","475.24","-475.24","-100","1","0","0","0","0","0","1","-1","-100","0","475.24","-475.24","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2102119","Pampers Pants Diaper XL-21(12-17kg)","0","1425.72","-1425.72","-100","1","0","0","0","0","0","3","-3","-100","0","475.24","-475.24","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","","","","0","50708.6","-50708.6","-100","2","0","0","0","0","0","156","-156","-100","0","650.12","-650.12","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY GIFT SET","","","0","1523.8","-1523.8","-100","2","0","0","0","0","0","2","-2","-100","0","1523.8","-1523.8","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY GIFT SET","2102038","X-Just For Baby Combo 200ml","0","761.9","-761.9","-100","1","0","0","0","0","0","1","-1","-100","0","761.9","-761.9","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","","","0","3180.92","-3180.92","-100","2","0","0","0","0","0","22","-22","-100","0","289.18","-289.18","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2100048","Meril Baby Shampoo 110 ml","0","733.32","-733.32","-100","1","0","0","0","0","0","7","-7","-100","0","104.76","-104.76","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2100049","Johnson Baby Hair Oil 100 ml (Ind)","0","419.04","-419.04","-100","1","0","0","0","0","0","2","-2","-100","0","209.52","-209.52","-100","0","0","0","0","0","0","0"
"National","MR. MAHBUB","C011-Comilla Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2101284","Kodomo Baby Shampoo & Original 200ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
