"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","","","","","","","","","445893488.8","430637717.16","15255771.64","3.5425","1","0","0","0","0","542891","497803","45088","9.0573","821.33","865.08","-43.75","-5.0573","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","","","","","","","","53391352.3","44366268.26","9025084.04","20.3422","2","0","0","0","0","95582","83480","12102","14.4968","1117.18","1062.92","54.26","5.1048","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","","","","","","","2331793.3","1815724.54","516068.76","28.4221","2","0","0","0","0","3654","3288","366","11.1313","1276.3","1104.46","171.84","15.5587","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","","","1891322.14","1423114.68","468207.46","32.9001","8","0","0","0","0","4014","2994","1020","34.0681","1719.96","950.64","769.32","80.9265","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2200711","Nestle Nido Forti Grow 500g BD","704.76","0","0","0","1","0","0","0","0","2","0","0","0","352.38","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2603980","Trix Liquid Lemon 250ml(B2 Seve tk.20/-)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2603981","Harpic&Lizol 500ml(Buy2 Save tk.30/)","233.33","0","0","0","1","0","0","0","0","1","0","0","0","233.33","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2704082","Herman Apple Cider Vinegar 473ml(Mother)","600","0","0","0","1","0","0","0","0","2","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2704083","Herman Apple Cider Vinegar 473ml(BOGOF)","261.9","0","0","0","1","0","0","0","0","1","0","0","0","261.9","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2816318","Chopstick Noodles Deshi Masala 744g","190.48","0","0","0","1","0","0","0","0","1","0","0","0","190.48","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","2816320","Ruchi Jhal Chanachur 500g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017016","Santor Soap 100g BD(BOGOF)","5935.17","0","0","0","1","0","0","0","0","89","0","0","0","66.69","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017024","Meril Milk Soap 100g(Buy3 Get1 Free)","2097.14","0","0","0","1","0","0","0","0","18","0","0","0","116.51","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017025","Senora Confidence(Buy2 Get Save tk.60/)","1733.34","0","0","0","1","0","0","0","0","7","0","0","0","247.62","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017033","Clear AD A.H.F.Sha.350ml Travel Bag Free","323.81","0","0","0","1","0","0","0","0","1","0","0","0","323.81","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017036","CloseUp Fresh Freeze 145g W.Sipper Free","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","","","","3017037","CloseUp Cool Mint 145g W.Sipper Free","114.29","0","0","0","1","0","0","0","0","1","0","0","0","114.29","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","","","","","64668.8","26645.82","38022.98","142.6977","2","0","0","0","0","188","98","90","91.8367","687.96","543.8","144.16","26.5097","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","","","","3099.04","1314.28","1784.76","135.7975","2","0","0","0","0","10","6","4","66.6666","619.8","438.1","181.7","41.4745","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","","","0","1152.38","-1152.38","-100","2","0","0","0","0","0","4","-4","-100","0","576.2","-576.2","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100814","Kodomo Baby Bottle&Acces. Cleanser 750ml","0","523.81","-523.81","-100","1","0","0","0","0","0","1","-1","-100","0","523.81","-523.81","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101837","Moonship Bottle&Nipple Brush Set","0","52.38","-52.38","-100","1","0","0","0","0","0","1","-1","-100","0","52.38","-52.38","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","","","872.38","0","0","0","2","0","0","0","0","2","0","0","0","872.38","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","2100886","Farlin Baby Sheet BF-431","436.19","0","0","0","1","0","0","0","0","1","0","0","0","436.19","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","","","1034.28","0","0","0","2","0","0","0","0","2","0","0","0","1034.28","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100339","Farlin Decorative Bottle-4oz NF-868","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100346","Farlin Easy Feeder BF - 193A","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101590","Farlin 2Step Top-707g Glass F.Bottle 240","517.14","0","0","0","1","0","0","0","0","1","0","0","0","517.14","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101841","Farlin Glass Feeding Bottle NB-205G 60cc","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","","","1192.38","161.9","1030.48","636.4916","2","0","0","0","0","6","2","4","200","397.46","161.9","235.56","145.4972","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2100374","Farlin Cotton Buds (100 PCs) BF - 113","204.76","0","0","0","1","0","0","0","0","1","0","0","0","204.76","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","2101583","Farlin Doctor J.Baby Cotton Buds 190Pcs","340.95","0","0","0","1","0","0","0","0","1","0","0","0","340.95","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","GROOMING ACCESSORIES","3008782","Cherien Pure Cotton Buds 100s","50.48","80.95","-30.47","-37.6405","1","0","0","0","0","1","1","0","0","50.48","80.95","-30.47","-37.6405","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","","","","20929.52","5994.3","14935.22","249.157","2","0","0","0","0","22","10","12","120","1902.68","1198.86","703.82","58.7074","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","","","4285.72","0","0","0","2","0","0","0","0","6","0","0","0","1428.58","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102170","Savlon Twinkle Baby Diaper XL-12P(BOGOF)","2142.86","0","0","0","1","0","0","0","0","3","0","0","0","714.29","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102171","Savlon Twinkle Baby Diaper XXL-9P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102172","Savlon Twinkle Baby Diaper S-16P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102173","Savlon Twinkle Baby Diaper L-12P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER BELT","2102174","Savlon Twinkle Baby Diaper M-16P(BOGOF)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","","","12607.6","0","0","0","2","0","0","0","0","12","0","0","0","2101.26","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2101719","Huggies Wonder Pants L-32 Size(9-14kg)","1961.9","0","0","0","1","0","0","0","0","2","0","0","0","980.95","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2102023","Pampers Pants Diaper(12-17kg)-XL34 Pcs","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2102024","Pampers Pants Diaper(9-14kg)-L 42 Pcs.","1427.62","0","0","0","1","0","0","0","0","1","0","0","0","1427.62","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER PANT","2102094","Huggies Wonder Pants Diapar L(9-14kg)","2914.28","0","0","0","1","0","0","0","0","2","0","0","0","1457.14","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","","","4036.2","5994.3","-1958.1","-32.666","2","0","0","0","0","4","10","-6","-60","2018.1","1198.86","819.24","68.3349","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2100686","Pampers DPR L(9-14)kg-60pcs","1303.81","0","0","0","1","0","0","0","0","1","0","0","0","1303.81","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101824","""Supermom Baby Diaper (L","714.29","0","0","0","1","0","0","0","0","1","0","0","0","714.29","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101850","Savlon Twinkle Baby Diaper M(5-9kg)28pcs","0","666.67","-666.67","-100","1","0","0","0","0","0","1","-1","-100","0","666.67","-666.67","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2101953","Savlon Twinkle B.Diaper S(Up to 8kg)44Pc","0","904.76","-904.76","-100","1","0","0","0","0","0","1","-1","-100","0","904.76","-904.76","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY DIAPER","BABY DIAPER SNAP-ON","2102119","Pampers Pants Diaper XL-21(12-17kg)","0","1425.72","-1425.72","-100","1","0","0","0","0","0","3","-3","-100","0","475.24","-475.24","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","","","","37192.58","16518.2","20674.38","125.1612","2","0","0","0","0","142","72","70","97.2222","523.84","458.84","65","14.1661","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","","","2369.52","3447.62","-1078.1","-31.2708","2","0","0","0","0","10","12","-2","-16.6666","473.9","574.6","-100.7","-17.5252","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2100048","Meril Baby Shampoo 110 ml","247.62","209.52","38.1","18.1844","1","0","0","0","0","2","2","0","0","123.81","104.76","19.05","18.1844","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2100143","Johnson Baby Hair Oil 200 ml (Ind)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2101284","Kodomo Baby Shampoo & Original 200ml","624.76","0","0","0","1","0","0","0","0","2","0","0","0","312.38","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2101454","Kodomo Baby Shampoo Original 400ml","0","695.24","-695.24","-100","1","0","0","0","0","0","1","-1","-100","0","695.24","-695.24","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2101457","Kodomo Baby Conditioning Shampoo 200ml","312.38","380.95","-68.57","-17.9997","1","0","0","0","0","1","1","0","0","312.38","380.95","-68.57","-17.9997","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY HAIR CARE","2101459","Kodomo Baby Shampoo Original 100ml","0","438.1","-438.1","-100","1","0","0","0","0","0","2","-2","-100","0","219.05","-219.05","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","","","4049.6","4819.16","-769.56","-15.9687","2","0","0","0","0","32","46","-14","-30.4347","253.1","209.52","43.58","20.7999","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100077","Meril baby Gel Tooth Paste orange 45g","338.1","428.58","-90.48","-21.1115","1","0","0","0","0","4","6","-2","-33.3333","84.53","71.43","13.1","18.3396","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100658","Kodomo Baby Paste (Grape) 80gm-Thai","0","190.48","-190.48","-100","1","0","0","0","0","0","1","-1","-100","0","190.48","-190.48","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100699","Kodomo Baby Tooth Paste Strawberry 40g","106.67","0","0","0","1","0","0","0","0","1","0","0","0","106.67","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100700","Kodomo Baby Tooth Paste Orange 40g","426.68","0","0","0","1","0","0","0","0","4","0","0","0","106.67","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100701","Kodomo Gel ToothPaste BubbleFruit 40g","320.01","0","0","0","1","0","0","0","0","3","0","0","0","106.67","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100702","Kodomo Baby ToothPaste Grape 40g","106.67","0","0","0","1","0","0","0","0","1","0","0","0","106.67","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2100741","Trisa Kids Tooth Brush (3-6yrs)","0","238.1","-238.1","-100","1","0","0","0","0","0","1","-1","-100","0","238.1","-238.1","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101287","Kodomo ToothBrush & ToothPaste(3-6 Year)","156.19","0","0","0","1","0","0","0","0","1","0","0","0","156.19","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101403","Colgate Baby Bubble Fruit ToothPaste 50m","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101462","Kodomo Children ToothBrush+T.Paste (6Y+)","156.19","0","0","0","1","0","0","0","0","1","0","0","0","156.19","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101621","Meril Baby Gel T.Paste With Brush 45g","333.34","857.16","-523.82","-61.1111","1","0","0","0","0","3","9","-6","-66.6666","111.11","95.24","15.87","16.6631","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101656","Kshore Kids Ex.Soft Toothbrush 522","0","214.29","-214.29","-100","1","0","0","0","0","0","2","-2","-100","0","107.15","-107.15","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","2101659","StargazeráToothbrush U792","0","266.68","-266.68","-100","1","0","0","0","0","0","4","-4","-100","0","66.67","-66.67","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY ORAL CARE","3007297","Meril Baby Gel Toothpaste Strawberry 45g","80.95","214.29","-133.34","-62.224","1","0","0","0","0","1","3","-2","-66.6666","80.95","71.43","9.52","13.3277","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","","","30773.46","8251.42","22522.04","272.9474","2","0","0","0","0","108","26","82","315.3846","569.88","634.72","-64.84","-10.2155","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100083","Johnson Milk Lotion Ma 100 ml","200","200","0","0","1","0","0","0","0","1","1","0","0","200","200","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100084","Johnson Milk Lotion 200 ml (Malay)","349.14","0","0","0","1","0","0","0","0","1","0","0","0","349.14","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100087","Johnson Baby Pink Lotion 100 ml","304.76","0","0","0","1","0","0","0","0","2","0","0","0","152.38","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100088","Johnson Baby Pink Lotion 200ml (Ind)","270","0","0","0","1","0","0","0","0","1","0","0","0","270","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100092","Johnson Pink Lotion Ma 500 ml","838.1","847.62","-9.52","-1.1231","1","0","0","0","0","1","1","0","0","838.1","847.62","-9.52","-1.1231","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100094","Meril Baby Lotion 100 ml","247.62","114.29","133.33","116.6593","1","0","0","0","0","2","1","1","100","123.81","114.29","9.52","8.3296","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100095","Meril Baby Lotion 200 ml","876.2","0","0","0","1","0","0","0","0","3","0","0","0","292.07","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100097","Johnson Baby Cream 30g(Ind)","169.72","0","0","0","1","0","0","0","0","2","0","0","0","84.86","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100102","Johnson Baby Milk Cream 50g Tube(ind.)","595.25","0","0","0","1","0","0","0","0","5","0","0","0","119.05","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100103","Johnson Baby Cream 50gm Tube(ind.)","928.58","0","0","0","1","0","0","0","0","8","0","0","0","116.07","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100104","Johnsons Baby Milk Cream 100g (Tube)","635.24","0","0","0","1","0","0","0","0","3","0","0","0","211.75","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100107","Johnson Baby Powder 100gm (Ind)","457.16","228.58","228.58","100","1","0","0","0","0","4","2","2","100","114.29","114.29","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100115","Johnson Baby Oil 100 ml (India)","644.18","0","0","0","1","0","0","0","0","4","0","0","0","161.05","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100116","Johnson Baby Oil 200 ml (Ind)","1021.9","0","0","0","1","0","0","0","0","3","0","0","0","340.63","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100120","Johnson Baby Milk Soap Ind 75 gm (Ind)","90.48","0","0","0","1","0","0","0","0","1","0","0","0","90.48","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100208","Johnson Baby Top to Toe Bath 200ML(imp)","271.43","0","0","0","1","0","0","0","0","1","0","0","0","271.43","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100695","Himalaya Baby Powder 100g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100704","Kodomo Original Moisturizer Soap 75g","0","259.04","-259.04","-100","1","0","0","0","0","0","2","-2","-100","0","129.52","-129.52","-100","0","0","0","0","0","0","0"
"National","Mr. Shakhawat","C012-Brahmanbaria Outlet","COMPANY GOODS","BABY CARE","BABY TOILETRIES","BABY SKIN CARE","2100736","Johnsons Baby Milk Cream 100g (Jar)","570.48","0","0","0","1","0","0","0","0","1","0","0","0","570.48","0","0","0","0","0","0","0","0","0","0"
